BSC名称,MSC,基站索引,基站名称,小区索引,小区CI,小区名称,网络类型,经度,纬度,覆盖类型
ANK-HBSC-6000-009,XAGS30/41,14,安康白河麻虎镇兴坪村HG-AKF287,55,52875,安康白河麻虎镇兴坪村HG-AKF287-0,GSM,109.986912,32.783661,宏站
ANK-HBSC-6000-009,XAGS30/41,14,安康白河麻虎镇兴坪村HG-AKF287,56,52876,安康白河麻虎镇兴坪村HG-AKF287-1,GSM,109.986912,32.783661,宏站
ANK-HBSC-6000-009,XAGS30/41,118,安康白河麻虎镇兴坪村HG-AKM780,301,57804,安康白河麻虎镇兴坪村HG-AKM780-0,GSM,109.998888,32.808611,宏站
ANK-HBSC-6000-009,XAGS30/41,118,安康白河麻虎镇兴坪村HG-AKM780,504,57805,安康白河麻虎镇兴坪村HG-AKM780-1,GSM,109.998888,32.808611,宏站
ANK-HBSC-6000-009,XAGS30/41,118,安康白河麻虎镇兴坪村HG-AKM780,505,57806,安康白河麻虎镇兴坪村HG-AKM780-2,GSM,109.998888,32.808611,宏站
ANK-HBSC-6000-009,XAGS30/41,64,安康白河麻虎HG-AK209,274,52095,安康白河麻虎中学拉远HG-AK209-5,GSM,110.009722,32.866111,宏站
ANK-HBSC-6000-009,XAGS30/41,99,安康白河马安村HG-AK944,166,59447,安康白河马安村HG-AK944-0,GSM,110.105555,32.708333,宏站
ANK-HBSC-6000-009,XAGS30/41,99,安康白河马安村HG-AK944,314,59448,安康白河马安村HG-AK944-1,GSM,110.105555,32.708333,宏站
ANK-HBSC-6000-009,XAGS30/41,99,安康白河马安村HG-AK944,601,59449,安康白河马安村HG-AK944-2,GSM,110.105555,32.708333,宏站
ANK-HBSC-6000-021,XAGS29/56,53,安康白河马庄HG-AK452,117,54520,安康白河马庄HG-AK452-0,GSM,109.683888,32.793333,宏站
ANK-HBSC-6000-021,XAGS29/56,53,安康白河马庄HG-AK452,118,54521,安康白河马庄HG-AK452-1,GSM,109.683888,32.793333,宏站
ANK-HBSC-6000-021,XAGS29/56,53,安康白河马庄HG-AK452,119,54522,安康白河马庄HG-AK452-2,GSM,109.683888,32.793333,宏站
ANK-HBSC-6000-009,XAGS30/41,86,安康白河曼营HG-AK805,127,58057,安康白河曼营HG-AK805-0,GSM,109.765,32.769722,宏站
ANK-HBSC-6000-009,XAGS30/41,86,安康白河曼营HG-AK805,147,58058,安康白河曼营HG-AK805-1,GSM,109.765,32.769722,宏站
ANK-HBSC-6000-009,XAGS30/41,86,安康白河曼营HG-AK805,600,58059,安康白河曼营HG-AK805-2,GSM,109.765,32.769722,宏站
ANK-HBSC-6000-009,XAGS30/41,104,安康白河茅坪2站HG-AKM624,257,56247,安康白河茅坪2站HG-AKM624-0,GSM,109.9230556,32.70361111,宏站
ANK-HBSC-6000-009,XAGS30/41,104,安康白河茅坪2站HG-AKM624,465,56248,安康白河茅坪2站HG-AKM624-1,GSM,109.9230556,32.70361111,宏站
ANK-HBSC-6000-009,XAGS30/41,104,安康白河茅坪2站HG-AKM624,466,56249,安康白河茅坪2站HG-AKM624-2,GSM,109.9230556,32.70361111,宏站
ANK-HBSC-6000-009,XAGS30/41,60,安康白河茅坪HG-AK200,112,52000,安康白河茅坪HG-AK200-0,GSM,109.9227778,32.70694444,宏站
ANK-HBSC-6000-009,XAGS30/41,60,安康白河茅坪HG-AK200,113,52001,安康白河茅坪HG-AK200-1,GSM,109.9227778,32.70694444,宏站
ANK-HBSC-6000-009,XAGS30/41,60,安康白河茅坪HG-AK200,114,52002,安康白河茅坪HG-AK200-2,GSM,109.9227778,32.70694444,宏站
ANK-HBSC-6000-009,XAGS30/41,108,安康白河茅坪服务区HG-AK923,177,59237,安康白河茅坪服务区HG-AK923-0,GSM,109.9122222,32.70444444,宏站
ANK-HBSC-6000-009,XAGS30/41,108,安康白河茅坪服务区HG-AK923,367,59238,安康白河茅坪服务区HG-AK923-1,GSM,109.9122222,32.70444444,宏站
ANK-HBSC-6000-009,XAGS30/41,108,安康白河茅坪服务区HG-AK923,513,59239,安康白河茅坪服务区HG-AK923-2,GSM,109.9122222,32.70444444,宏站
ANK-HBSC-6000-009,XAGS30/41,72,安康白河茅坪镇红征村HG-AKM503,184,55037,安康白河茅坪镇红征村HG-AKM503-0,GSM,109.929444,32.7375,宏站
ANK-HBSC-6000-009,XAGS30/41,72,安康白河茅坪镇红征村HG-AKM503,483,55038,安康白河茅坪镇红征村HG-AKM503-1,GSM,109.929444,32.7375,宏站
ANK-HBSC-6000-009,XAGS30/41,72,安康白河茅坪镇红征村HG-AKM503,495,55039,安康白河茅坪镇红征村HG-AKM503-2,GSM,109.929444,32.7375,宏站
ANK-HBSC-6000-009,XAGS30/41,75,安康白河茅坪镇互利村HG-AKM504,187,55047,安康白河茅坪镇互利村HG-AKM504-0,GSM,109.960277,32.701666,宏站
ANK-HBSC-6000-009,XAGS30/41,75,安康白河茅坪镇互利村HG-AKM504,456,55048,安康白河茅坪镇互利村HG-AKM504-1,GSM,109.960277,32.701666,宏站
ANK-HBSC-6000-009,XAGS30/41,75,安康白河茅坪镇互利村HG-AKM504,458,55049,安康白河茅坪镇互利村HG-AKM504-2,GSM,109.960277,32.701666,宏站
ANK-HBSC-6000-009,XAGS30/41,76,安康白河茅坪镇火焰村HG-AKM506,188,55067,安康白河茅坪镇火焰村HG-AKM506-0,GSM,109.865833,32.638055,宏站
ANK-HBSC-6000-009,XAGS30/41,76,安康白河茅坪镇火焰村HG-AKM506,285,55068,安康白河茅坪镇火焰村HG-AKM506-1,GSM,109.865833,32.638055,宏站
ANK-HBSC-6000-009,XAGS30/41,76,安康白河茅坪镇火焰村HG-AKM506,287,55069,安康白河茅坪镇火焰村HG-AKM506-2,GSM,109.865833,32.638055,宏站
ANK-HBSC-6000-009,XAGS30/41,43,安康白河茅坪镇响应村HG-AKM501,91,55014,安康白河茅坪镇响应村HG-AKM501-0,GSM,109.951944,32.7475,宏站
ANK-HBSC-6000-009,XAGS30/41,43,安康白河茅坪镇响应村HG-AKM501,130,5015,安康白河茅坪镇响应村HG-AKM501-1,GSM,109.954444,32.780277,宏站
ANK-HBSC-6000-009,XAGS30/41,43,安康白河茅坪镇响应村HG-AKM501,131,5016,安康白河茅坪镇响应村HG-AKM501-2,GSM,109.954444,32.780277,宏站
ANK-HBSC-6000-009,XAGS30/41,152,安康白河茅坪镇义和村HG-AKF161,212,51617,安康白河茅坪镇义和村HG-AKF161-0,GSM,109.965139,32.740185,宏站
ANK-HBSC-6000-009,XAGS30/41,46,安康白河磨坪HG-AK739,83,57390,安康白河磨坪HG-AK739-0,GSM,109.8672222,32.67416667,宏站
ANK-HBSC-6000-009,XAGS30/41,46,安康白河磨坪HG-AK739,139,57391,安康白河磨坪HG-AK739-1,GSM,109.8672222,32.67416667,宏站
ANK-HBSC-6000-009,XAGS30/41,46,安康白河磨坪HG-AK739,190,57392,安康白河磨坪HG-AK739-2,GSM,109.8672222,32.67416667,宏站
ANK-HBSC-6000-021,XAGS29/56,57,安康白河裴家村HG-AK451,123,54510,安康白河裴家村HG-AK451-0,GSM,109.721111,32.796388,宏站
ANK-HBSC-6000-021,XAGS29/56,57,安康白河裴家村HG-AK451,122,54511,安康白河裴家村HG-AK451-1,GSM,109.721111,32.796388,宏站
ANK-HBSC-6000-021,XAGS29/56,57,安康白河裴家村HG-AK451,121,54512,安康白河裴家村HG-AK451-2,GSM,109.721111,32.796388,宏站
ANK-HBSC-6000-021,XAGS29/56,57,安康白河裴家村HG-AK451,299,54513,安康白河裴家村HG-AK451-3,GSM,109.714401,32.80054,宏站
ANK-HBSC-6000-009,XAGS30/41,58,安康白河前坡HG-AK393,108,53930,安康白河前坡HG-AK393-0,GSM,110.090277,32.835555,宏站
ANK-HBSC-6000-009,XAGS30/41,58,安康白河前坡HG-AK393,308,53931,安康白河前坡HG-AK393-1,GSM,110.090277,32.835555,宏站
ANK-HBSC-6000-009,XAGS30/41,58,安康白河前坡HG-AK393,490,53932,安康白河前坡HG-AK393-2,GSM,110.090277,32.835555,宏站
ANK-HBSC-6000-009,XAGS30/41,203,安康白河三院村HG-AK982,351,59827,安康白河三院村HG-AK982-0,GSM,109.828611,32.832777,宏站
ANK-HBSC-6000-009,XAGS30/41,203,安康白河三院村HG-AK982,377,59828,安康白河三院村HG-AK982-1,GSM,109.828611,32.832777,宏站
ANK-HBSC-6000-009,XAGS30/41,203,安康白河三院村HG-AK982,146,59829,安康白河三院村HG-AK982-2,GSM,109.828611,32.832777,宏站
ANK-HBSC-6000-009,XAGS30/41,270,白河中厂桥头HG-AKM120,363,51202,安康白河缫丝厂HG-AKM120-0,GSM,110.0917,32.80306,宏站
ANK-HBSC-6000-009,XAGS30/41,270,白河中厂桥头HG-AKM120,529,51208,安康白河缫丝厂HG-AKM120-1,GSM,110.0917,32.80306,宏站
ANK-HBSC-6000-009,XAGS30/41,9,安康白河沙沟HG-AK446,37,54463,安康白河沙沟HG-AK446-0,GSM,110.0719444,32.77888889,宏站
ANK-HBSC-6000-009,XAGS30/41,9,安康白河沙沟HG-AK446,69,54461,安康白河沙沟HG-AK446-1,GSM,110.0719444,32.77888889,宏站
ANK-HBSC-6000-009,XAGS30/41,9,安康白河沙沟HG-AK446,145,54462,安康白河沙沟HG-AK446-2,GSM,110.0719444,32.77888889,宏站
ANK-HBSC-6000-009,XAGS30/41,0,安康白河自来水厂HG-AKF191,17,1914,安康白河沙沟村拉远HG-AKF191-4,GSM,110.142358,32.807393,宏站
ANK-HBSC-6000-009,XAGS30/41,0,安康白河自来水厂HG-AKF191,210,1915,安康白河沙沟村拉远HG-AKF191-5,GSM,110.142358,32.807393,宏站
ANK-HBSC-6000-009,XAGS30/41,0,安康白河自来水厂HG-AKF191,214,1916,安康白河沙沟村拉远HG-AKF191-6,GSM,110.142358,32.807393,宏站
ANK-HBSC-6000-009,XAGS30/41,5,安康白河狮子山安置房HG-AKF192,11,51927,安康白河狮子山安置房HG-AKF192-0,GSM,110.10446,32.80335,宏站
ANK-HBSC-6000-009,XAGS30/41,5,安康白河狮子山安置房HG-AKF192,12,51928,安康白河狮子山安置房HG-AKF192-1,GSM,110.10446,32.80335,宏站
ANK-HBSC-6000-009,XAGS30/41,5,安康白河狮子山安置房HG-AKF192,13,51929,安康白河狮子山安置房HG-AKF192-2,GSM,110.10446,32.80335,宏站
ANK-HBSC-6000-009,XAGS30/41,5,安康白河狮子山安置房HG-AKF192,51,51923,安康白河狮子山安置房HG-AKF192-3,GSM,110.104063,32.803837,宏站
ANK-HBSC-6000-009,XAGS30/41,56,安康白河十八标HG-AKM099,103,50994,安康白河十八标HG-AKM099-0,GSM,110.114166,32.751388,宏站
ANK-HBSC-6000-009,XAGS30/41,56,安康白河十八标HG-AKM099,273,50995,安康白河十八标HG-AKM099-1,GSM,110.114166,32.751388,宏站
ANK-HBSC-6000-009,XAGS30/41,56,安康白河十八标HG-AKM099,373,50996,安康白河十八标HG-AKM099-2,GSM,110.114166,32.751388,宏站
ANK-HBSC-6000-009,XAGS30/41,55,安康白河十九标HG-AKM103,102,51034,安康白河十九标HG-AKM103-0,GSM,110.087222,32.746944,宏站
ANK-HBSC-6000-009,XAGS30/41,55,安康白河十九标HG-AKM103,333,51035,安康白河十九标HG-AKM103-1,GSM,110.087222,32.746944,宏站
ANK-HBSC-6000-009,XAGS30/41,55,安康白河十九标HG-AKM103,457,51036,安康白河十九标HG-AKM103-2,GSM,110.0675,32.745277,宏站
ANK-HBSC-6000-009,XAGS30/41,192,安康白河石关HG-AK741,371,57410,安康白河石关HG-AK741-0,GSM,109.7875,32.822777,宏站
ANK-HBSC-6000-009,XAGS30/41,192,安康白河石关HG-AK741,140,57411,安康白河石关HG-AK741-1,GSM,109.7875,32.822777,宏站
ANK-HBSC-6000-009,XAGS30/41,192,安康白河石关HG-AK741,580,57412,安康白河石关HG-AK741-2,GSM,109.7875,32.822777,宏站
ANK-HBSC-6000-009,XAGS30/41,52,安康白河双宝HG-AKM122,95,51224,安康白河双宝HG-AKM122-0,GSM,109.735277,32.645277,宏站
ANK-HBSC-6000-009,XAGS30/41,52,安康白河双宝HG-AKM122,309,51225,安康白河双宝HG-AKM122-1,GSM,109.735277,32.645277,宏站
ANK-HBSC-6000-009,XAGS30/41,52,安康白河双宝HG-AKM122,545,1226,安康白河双宝HG-AKM122-2,GSM,109.735277,32.645277,宏站
ANK-HBSC-6000-009,XAGS30/41,53,安康白河双河口HG-AK397,106,53970,安康白河双河口HG-AK397-0,GSM,109.7530556,32.69055556,宏站
ANK-HBSC-6000-009,XAGS30/41,53,安康白河双河口HG-AK397,463,53971,安康白河双河口HG-AK397-1,GSM,109.7530556,32.69055556,宏站
ANK-HBSC-6000-009,XAGS30/41,53,安康白河双河口HG-AK397,464,53972,安康白河双河口HG-AK397-2,GSM,109.7530556,32.69055556,宏站
ANK-HBSC-6000-021,XAGS29/56,117,安康白河双河乡孔城村HG-AKM243,269,52434,安康白河双河乡孔城村HG-AKM243-0,GSM,109.718055,32.683055,宏站
ANK-HBSC-6000-021,XAGS29/56,117,安康白河双河乡孔城村HG-AKM243,337,2433,安康白河双河乡孔城村HG-AKM243-1,GSM,109.718055,32.683055,宏站
ANK-HBSC-6000-021,XAGS29/56,117,安康白河双河乡孔城村HG-AKM243,338,2436,安康白河双河乡孔城村HG-AKM243-2,GSM,109.718055,32.683055,宏站
ANK-HBSC-6000-009,XAGS30/41,19,安康白河双河乡双泉村HG-AKF288,72,2880,安康白河双河乡双泉村HG-AKF288-0,GSM,109.754265,32.706385,宏站
ANK-HBSC-6000-009,XAGS30/41,19,安康白河双河乡双泉村HG-AKF288,73,2881,安康白河双河乡双泉村HG-AKF288-1,GSM,109.754265,32.706385,宏站
ANK-HBSC-6000-009,XAGS30/41,19,安康白河双河乡双泉村HG-AKF288,84,2882,安康白河双河乡双泉村HG-AKF288-2,GSM,109.754265,32.706385,宏站
ANK-HBSC-6000-021,XAGS29/56,117,安康白河双河乡孔城村HG-AKM243,270,52435,安康白河双河镇孔城村拉远HG-AKM243-1,GSM,109.703888,32.657777,宏站
ANK-HBSC-6000-021,XAGS29/56,117,安康白河双河乡孔城村HG-AKM243,366,52433,安康白河双河镇孔城村拉远HG-AKM243-2,GSM,109.718055,32.683055,宏站
ANK-HBSC-6000-021,XAGS29/56,117,安康白河双河乡孔城村HG-AKM243,367,52436,安康白河双河镇孔城村拉远HG-AKM243-3,GSM,109.718055,32.683055,宏站
ANK-HBSC-6000-009,XAGS30/41,74,安康白河双河镇民主村HG-AKM511,186,55117,安康白河双河镇民主村HG-AKM511-0,GSM,109.761944,32.682222,宏站
ANK-HBSC-6000-009,XAGS30/41,74,安康白河双河镇民主村HG-AKM511,390,55118,安康白河双河镇民主村HG-AKM511-1,GSM,109.761944,32.682222,宏站
ANK-HBSC-6000-009,XAGS30/41,74,安康白河双河镇民主村HG-AKM511,391,55119,安康白河双河镇民主村HG-AKM511-2,GSM,109.761944,32.682222,宏站
ANK-HBSC-6000-009,XAGS30/41,257,安康白河双宝拉远HG-AKM122,338,51226,安康白河双河镇双安村拉远HG-AKM122-0,GSM,109.746111,32.669444,宏站
ANK-HBSC-6000-009,XAGS30/41,257,安康白河双宝拉远HG-AKM122,541,1228,安康白河双河镇双安村拉远HG-AKM122-1,GSM,109.746111,32.669444,宏站
ANK-HBSC-6000-009,XAGS30/41,257,安康白河双宝拉远HG-AKM122,542,1229,安康白河双河镇双安村拉远HG-AKM122-2,GSM,109.746111,32.669444,宏站
ANK-HBSC-6000-009,XAGS30/41,81,安康白河双河镇双全村HG-AKM510,193,55107,安康白河双河镇双全村HG-AKM510-0,GSM,109.776111,32.716111,宏站
ANK-HBSC-6000-009,XAGS30/41,81,安康白河双河镇双全村HG-AKM510,493,55108,安康白河双河镇双全村HG-AKM510-1,GSM,109.776111,32.716111,宏站
ANK-HBSC-6000-009,XAGS30/41,81,安康白河双河镇双全村HG-AKM510,494,55109,安康白河双河镇双全村HG-AKM510-2,GSM,109.776111,32.716111,宏站
ANK-HBSC-6000-009,XAGS30/41,69,安康白河宋家镇光荣村HG-AKM502,172,55027,安康白河宋家镇光荣村HG-AKM502-0,GSM,109.804722,32.644444,宏站
ANK-HBSC-6000-009,XAGS30/41,69,安康白河宋家镇光荣村HG-AKM502,604,5028,安康白河宋家镇光荣村HG-AKM502-1,GSM,109.807222,32.634722,宏站
ANK-HBSC-6000-009,XAGS30/41,69,安康白河宋家镇光荣村HG-AKM502,605,55029,安康白河宋家镇光荣村HG-AKM502-2,GSM,109.807222,32.634722,宏站
ANK-HBSC-6000-009,XAGS30/41,69,安康白河宋家镇光荣村HG-AKM502,386,55028,安康白河宋家镇光荣新村拉远HG-AKM502-0,GSM,109.807222,32.634722,宏站
ANK-HBSC-6000-009,XAGS30/41,69,安康白河宋家镇光荣村HG-AKM502,234,5020,安康白河宋家镇光荣新村拉远HG-AKM502-1,GSM,109.807222,32.634722,宏站
ANK-HBSC-6000-009,XAGS30/41,69,安康白河宋家镇光荣村HG-AKM502,236,5021,安康白河宋家镇光荣新村拉远HG-AKM502-2,GSM,109.807222,32.634722,宏站
ANK-HBSC-6000-009,XAGS30/41,77,安康白河宋家镇焦赞村HG-AKM509,189,55097,安康白河宋家镇焦赞村HG-AKM509-0,GSM,109.842777,32.670555,宏站
ANK-HBSC-6000-009,XAGS30/41,77,安康白河宋家镇焦赞村HG-AKM509,514,55098,安康白河宋家镇焦赞村HG-AKM509-1,GSM,109.842777,32.670555,宏站
ANK-HBSC-6000-009,XAGS30/41,77,安康白河宋家镇焦赞村HG-AKM509,515,55099,安康白河宋家镇焦赞村HG-AKM509-2,GSM,109.842777,32.670555,宏站
ANK-HBSC-6000-009,XAGS30/41,49,安康白河宋家镇太平村HG-AKM505,100,55054,安康白河宋家镇太平村HG-AKM505-0,GSM,109.791111,32.672751,宏站
ANK-HBSC-6000-009,XAGS30/41,49,安康白河宋家镇太平村HG-AKM505,425,55055,安康白河宋家镇太平村HG-AKM505-1,GSM,109.791111,32.672751,宏站
ANK-HBSC-6000-009,XAGS30/41,49,安康白河宋家镇太平村HG-AKM505,427,55056,安康白河宋家镇太平村HG-AKM505-2,GSM,109.791111,32.672751,宏站
ANK-HBSC-6000-009,XAGS30/41,116,安康白河探马沟HG-AKM667,289,56677,安康白河探马沟HG-AKM667-0,GSM,110.107222,32.823055,宏站
ANK-HBSC-6000-009,XAGS30/41,116,安康白河探马沟HG-AKM667,290,56678,安康白河探马沟HG-AKM667-1,GSM,110.107222,32.823055,宏站
ANK-HBSC-6000-009,XAGS30/41,116,安康白河探马沟HG-AKM667,292,56679,安康白河探马沟HG-AKM667-2,GSM,110.107222,32.823055,宏站
ANK-HBSC-6000-009,XAGS30/41,119,安康白河桃园HG-AK231,194,52310,安康白河桃园HG-AK231-0,GSM,109.871944,32.7225,宏站
ANK-HBSC-6000-009,XAGS30/41,119,安康白河桃园HG-AK231,195,52311,安康白河桃园HG-AK231-1,GSM,109.871944,32.7225,宏站
ANK-HBSC-6000-009,XAGS30/41,119,安康白河桃园HG-AK231,196,52312,安康白河桃园HG-AK231-2,GSM,109.871944,32.7225,宏站
ANK-HBSC-6000-009,XAGS30/41,2,安康白河桃园联合乡HG-AKM377,19,52534,安康白河桃园联合乡HG-AKM377-0,GSM,109.895,32.748333,宏站
ANK-HBSC-6000-009,XAGS30/41,2,安康白河桃园联合乡HG-AKM377,788,52535,安康白河桃园联合乡HG-AKM377-1,GSM,109.895,32.748333,宏站
ANK-HBSC-6000-009,XAGS30/41,2,安康白河桃园联合乡HG-AKM377,789,52536,安康白河桃园联合乡HG-AKM377-2,GSM,109.895,32.748333,宏站
ANK-HBSC-6000-009,XAGS30/41,27,安康白河桃园乡agHG-AKF289,144,52897,安康白河桃园乡agHG-AKF289-0,GSM,109.903888,32.718055,宏站
ANK-HBSC-6000-009,XAGS30/41,27,安康白河桃园乡agHG-AKF289,167,52898,安康白河桃园乡agHG-AKF289-1,GSM,109.903888,32.718055,宏站
ANK-HBSC-6000-009,XAGS30/41,27,安康白河桃园乡agHG-AKF289,171,52899,安康白河桃园乡agHG-AKF289-2,GSM,109.903888,32.718055,宏站
ANK-HBSC-6000-009,XAGS30/41,163,安康白河桃园乡平安村HG-AKF164,218,51647,安康白河桃园乡平安村HG-AKF164-0,GSM,109.884538,32.766739,宏站
ANK-HBSC-6000-021,XAGS29/56,58,安康白河天宝HG-AK980,125,59807,安康白河天宝HG-AK980-0,GSM,109.702222,32.836666,宏站
ANK-HBSC-6000-021,XAGS29/56,58,安康白河天宝HG-AK980,126,59808,安康白河天宝HG-AK980-1,GSM,109.702222,32.836666,宏站
ANK-HBSC-6000-021,XAGS29/56,58,安康白河天宝HG-AK980,124,59809,安康白河天宝HG-AK980-2,GSM,109.702222,32.836666,宏站
ANK-HBSC-6000-009,XAGS30/41,87,安康白河同心HG-AK804,148,58047,安康白河同心HG-AK804-0,GSM,110.109166,32.766944,宏站
ANK-HBSC-6000-009,XAGS30/41,87,安康白河同心HG-AK804,321,58048,安康白河同心HG-AK804-1,GSM,110.109166,32.766944,宏站
ANK-HBSC-6000-009,XAGS30/41,87,安康白河同心HG-AK804,350,58049,安康白河同心HG-AK804-2,GSM,110.109166,32.766944,宏站
ANK-HBSC-6000-009,XAGS30/41,102,安康白河土泉HG-AK925,165,59257,安康白河土泉HG-AK925-0,GSM,109.692309,32.720625,宏站
ANK-HBSC-6000-009,XAGS30/41,102,安康白河土泉HG-AK925,169,59258,安康白河土泉HG-AK925-1,GSM,109.692309,32.720625,宏站
ANK-HBSC-6000-009,XAGS30/41,3,安康白河西营HG-AK395,20,53950,安康白河西营HG-AK395-0,GSM,109.7569444,32.74916667,宏站
ANK-HBSC-6000-009,XAGS30/41,3,安康白河西营HG-AK395,30,53951,安康白河西营HG-AK395-1,GSM,109.7569444,32.74916667,宏站
ANK-HBSC-6000-009,XAGS30/41,3,安康白河西营HG-AK395,31,53952,安康白河西营HG-AK395-2,GSM,109.7569444,32.74916667,宏站
ANK-HBSC-6000-009,XAGS30/41,130,白河西营二站HG-AKM473,368,54735,安康白河西营拉远HG-AKM473-0,GSM,109.7588889,32.74333333,宏站
ANK-HBSC-6000-009,XAGS30/41,130,白河西营二站HG-AKM473,369,54736,安康白河西营拉远HG-AKM473-1,GSM,109.7588889,32.74333333,宏站
ANK-HBSC-6000-009,XAGS30/41,130,白河西营二站HG-AKM473,540,4737,安康白河西营拉远HG-AKM473-2,GSM,109.7588889,32.74333333,宏站
ANK-HBSC-6000-009,XAGS30/41,130,白河西营二站HG-AKM473,261,54737,安康白河西营镇白果村拉远HG-AKM473-0,GSM,109.671418,32.756138,宏站
ANK-HBSC-6000-009,XAGS30/41,130,白河西营二站HG-AKM473,87,4738,安康白河西营镇白果村拉远HG-AKM473-1,GSM,109.671418,32.756138,宏站
ANK-HBSC-6000-009,XAGS30/41,8,安康白河西营镇栗园村HG-AKF274,27,52747,安康白河西营镇栗园村HG-AKF274-0,GSM,109.719166,32.771944,宏站
ANK-HBSC-6000-009,XAGS30/41,8,安康白河西营镇栗园村HG-AKF274,28,52748,安康白河西营镇栗园村HG-AKF274-1,GSM,109.719166,32.771944,宏站
ANK-HBSC-6000-009,XAGS30/41,8,安康白河西营镇栗园村HG-AKF274,29,52749,安康白河西营镇栗园村HG-AKF274-2,GSM,109.719166,32.771944,宏站
ANK-HBSC-6000-009,XAGS30/41,162,安康白河西营镇青坪村HG-AKF162,217,51627,安康白河西营镇青坪村HG-AKF162-0,GSM,109.755773,32.786867,宏站
ANK-HBSC-6000-009,XAGS30/41,73,安康白河西营镇双垭村HG-AKM508,185,55087,安康白河西营镇双垭村HG-AKM508-0,GSM,109.72846,32.75343,宏站
ANK-HBSC-6000-009,XAGS30/41,73,安康白河西营镇双垭村HG-AKM508,429,55088,安康白河西营镇双垭村HG-AKM508-1,GSM,109.72846,32.75343,宏站
ANK-HBSC-6000-009,XAGS30/41,73,安康白河西营镇双垭村HG-AKM508,430,55089,安康白河西营镇双垭村HG-AKM508-2,GSM,109.72846,32.75343,宏站
ANK-HBSC-6000-009,XAGS30/41,193,安康白河中皇村HG-AKM245,379,52454,安康白河县中皇村HG-AKM245-0,GSM,109.795,32.766944,宏站
ANK-HBSC-6000-009,XAGS30/41,193,安康白河中皇村HG-AKM245,636,5455,安康白河县中皇村HG-AKM245-1,GSM,109.7925,32.751388,宏站
ANK-HBSC-6000-009,XAGS30/41,21,安康白河小双HG-AK276,65,52760,安康白河小双HG-AK276-0,GSM,109.810555,32.805555,宏站
ANK-HBSC-6000-009,XAGS30/41,21,安康白河小双HG-AK276,66,52761,安康白河小双HG-AK276-1,GSM,109.810555,32.805555,宏站
ANK-HBSC-6000-009,XAGS30/41,21,安康白河小双HG-AK276,68,52762,安康白河小双HG-AK276-2,GSM,109.810555,32.805555,宏站
ANK-HBSC-6000-009,XAGS30/41,224,安康白河县小双拉远HG-AK276,198,52767,安康白河小双拉远HG-AK276-0,GSM,109.804444,32.795,宏站
ANK-HBSC-6000-009,XAGS30/41,224,安康白河县小双拉远HG-AK276,533,2768,安康白河小双拉远HG-AK276-1,GSM,109.804444,32.795,宏站
ANK-HBSC-6000-009,XAGS30/41,193,安康白河中皇村HG-AKM245,380,52457,安康白河小双乡中皇村拉远HG-AKM245-7,GSM,109.7925,32.751388,宏站
